"file_role","variable","storage_class","variable_label","value_labels","nonmissing_n","unique_nonmissing_n"
"wave11_core_selected","iaa5fr","haven_labelled/vctrs_vctr/double","Fnightly current Attendance Allowance (respondent) - bracket result (iaa5)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa5ml","haven_labelled/vctrs_vctr/double","Mnthly current Attendance Allowance (respondent) - bracket min value (iaa5)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,9
"wave11_core_selected","iaa5mu","haven_labelled/vctrs_vctr/double","Mnthly current Attendance Allowance (respondent) - bracket max value (iaa5)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,10
"wave11_core_selected","iaa5me","haven_labelled/vctrs_vctr/double","Mnthly current Attendance Allowance (respondent) - bracket entry point (iaa5)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","iaa5mr","haven_labelled/vctrs_vctr/double","Mnthly current Attendance Allowance (respondent) - bracket result (iaa5)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","iaa5yl","haven_labelled/vctrs_vctr/double","Annual current Attendance Allowance (respondent) - bracket min value (iaa5)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa5yu","haven_labelled/vctrs_vctr/double","Annual current Attendance Allowance (respondent) - bracket max value (iaa5)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa5ye","haven_labelled/vctrs_vctr/double","Annual current Attendance Allowance (respondent) - bracket entry point (iaa5)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa5yr","haven_labelled/vctrs_vctr/double","Annual current Attendance Allowance (respondent) - bracket result (iaa5)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa5ol","haven_labelled/vctrs_vctr/double","Other period current Attendance Allowance (respondent) - bracket min value (iaa5","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,3
"wave11_core_selected","iaa5ou","haven_labelled/vctrs_vctr/double","Other period current Attendance Allowance (respondent) - bracket max value (iaa5","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,4
"wave11_core_selected","iaa5oe","haven_labelled/vctrs_vctr/double","Other period current Attendance Allowance (respondent) - bracket entry point (ia","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","iaa5or","haven_labelled/vctrs_vctr/double","Other period current Attendance Allowance (respondent) - bracket result (iaa5)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","iat6","haven_labelled/vctrs_vctr/double","Benefit block type-Current PIP inc motability (respondent)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Personal independence payment (including the car allowance known as motability)=1",7842,2
"wave11_core_selected","iap6","haven_labelled/vctrs_vctr/double","Current PIP inc motability (respondent): period code","Refused=-9 | Don't know=-8 | Not applicable=-1 | One week=1 | Two weeks=2 | Three weeks=3 | Four weeks=4 | Calendar month=5 | Two calendar months=7 | Eight times a year=8 | Nine times a year=9 | Ten times a year=10 | Three months/13 weeks=13 | Six months/26 weeks=26 | One year/12 months/52 weeks=52 | Less than one week=90 | One off/lump sum=95 | None of these=96",7842,8
"wave11_core_selected","iaa6","haven_labelled/vctrs_vctr/double","Current PIP inc motability (respondent): amount received","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,125
"wave11_core_selected","iaa6wl","haven_labelled/vctrs_vctr/double","Wkly current PIP inc motability (respondent) - bracket min value (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa6wu","haven_labelled/vctrs_vctr/double","Wkly current PIP inc motability (respondent) - bracket max value (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa6we","haven_labelled/vctrs_vctr/double","Wkly current PIP inc motability (respondent) - bracket entry point (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa6wr","haven_labelled/vctrs_vctr/double","Wkly current PIP inc motability (respondent) - bracket result (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa6fl","haven_labelled/vctrs_vctr/double","Fnightly current PIP inc motability (respondent) - bracket min value (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,2
"wave11_core_selected","iaa6fu","haven_labelled/vctrs_vctr/double","Fnightly current PIP inc motability (respondent) - bracket max value (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,2
"wave11_core_selected","iaa6fe","haven_labelled/vctrs_vctr/double","Fnightly current PIP inc motability (respondent) - bracket entry point (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,2
"wave11_core_selected","iaa6fr","haven_labelled/vctrs_vctr/double","Fnightly current PIP inc motability (respondent) - bracket result (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,2
"wave11_core_selected","iaa6ml","haven_labelled/vctrs_vctr/double","Mnthly current PIP inc motability (respondent) - bracket min value (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,8
"wave11_core_selected","iaa6mu","haven_labelled/vctrs_vctr/double","Mnthly current PIP inc motability (respondent) - bracket max value (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,10
"wave11_core_selected","iaa6me","haven_labelled/vctrs_vctr/double","Mnthly current PIP inc motability (respondent) - bracket entry point (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","iaa6mr","haven_labelled/vctrs_vctr/double","Mnthly current PIP inc motability (respondent) - bracket result (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,6
"wave11_core_selected","iaa6yl","haven_labelled/vctrs_vctr/double","Annual current PIP inc motability (respondent) - bracket min value (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa6yu","haven_labelled/vctrs_vctr/double","Annual current PIP inc motability (respondent) - bracket max value (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa6ye","haven_labelled/vctrs_vctr/double","Annual current PIP inc motability (respondent) - bracket entry point (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa6yr","haven_labelled/vctrs_vctr/double","Annual current PIP inc motability (respondent) - bracket result (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa6ol","haven_labelled/vctrs_vctr/double","Other period current PIP inc motability (respondent) - bracket min value (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,6
"wave11_core_selected","iaa6ou","haven_labelled/vctrs_vctr/double","Other period current PIP inc motability (respondent) - bracket max value (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,7
"wave11_core_selected","iaa6oe","haven_labelled/vctrs_vctr/double","Other period current PIP inc motability (respondent) - bracket entry point (iaa6","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","iaa6or","haven_labelled/vctrs_vctr/double","Other period current PIP inc motability (respondent) - bracket result (iaa6)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,5
"wave11_core_selected","iat7","haven_labelled/vctrs_vctr/double","Benefit block type-Current Disability Living Allowance (respondent)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Disability living allowance=1",7842,2
"wave11_core_selected","iap7","haven_labelled/vctrs_vctr/double","Current Disability Living Allowance (respondent): period code","Refused=-9 | Don't know=-8 | Not applicable=-1 | One week=1 | Two weeks=2 | Three weeks=3 | Four weeks=4 | Calendar month=5 | Two calendar months=7 | Eight times a year=8 | Nine times a year=9 | Ten times a year=10 | Three months/13 weeks=13 | Six months/26 weeks=26 | One year/12 months/52 weeks=52 | Less than one week=90 | One off/lump sum=95 | None of these=96",7842,8
"wave11_core_selected","iaa7","haven_labelled/vctrs_vctr/double","Current Disability Living Allowance (respondent): amount received","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,55
"wave11_core_selected","iaa7wl","haven_labelled/vctrs_vctr/double","Wkly current Disability Living Allowance (respondent) - bracket min value (iaa7)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa7wu","haven_labelled/vctrs_vctr/double","Wkly current Disability Living Allowance (respondent) - bracket max value (iaa7)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa7we","haven_labelled/vctrs_vctr/double","Wkly current Disability Living Allowance (respondent) - bracket entry point (iaa","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa7wr","haven_labelled/vctrs_vctr/double","Wkly current Disability Living Allowance (respondent) - bracket result (iaa7)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa7fl","haven_labelled/vctrs_vctr/double","Fnightly current Disability Living Allowance (respondent) - bracket min value (i","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,3
"wave11_core_selected","iaa7fu","haven_labelled/vctrs_vctr/double","Fnightly current Disability Living Allowance (respondent) - bracket max value (i","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,2
"wave11_core_selected","iaa7fe","haven_labelled/vctrs_vctr/double","Fnightly current Disability Living Allowance (respondent) - bracket entry point","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,2
"wave11_core_selected","iaa7fr","haven_labelled/vctrs_vctr/double","Fnightly current Disability Living Allowance (respondent) - bracket result (iaa7","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,3
"wave11_core_selected","iaa7ml","haven_labelled/vctrs_vctr/double","Mnthly current Disability Living Allowance (respondent) - bracket min value (iaa","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,8
"wave11_core_selected","iaa7mu","haven_labelled/vctrs_vctr/double","Mnthly current Disability Living Allowance (respondent) - bracket max value (iaa","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,9
"wave11_core_selected","iaa7me","haven_labelled/vctrs_vctr/double","Mnthly current Disability Living Allowance (respondent) - bracket entry point (i","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","iaa7mr","haven_labelled/vctrs_vctr/double","Mnthly current Disability Living Allowance (respondent) - bracket result (iaa7)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","iaa7yl","haven_labelled/vctrs_vctr/double","Annual current Disability Living Allowance (respondent) - bracket min value (iaa","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa7yu","haven_labelled/vctrs_vctr/double","Annual current Disability Living Allowance (respondent) - bracket max value (iaa","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa7ye","haven_labelled/vctrs_vctr/double","Annual current Disability Living Allowance (respondent) - bracket entry point (i","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa7yr","haven_labelled/vctrs_vctr/double","Annual current Disability Living Allowance (respondent) - bracket result (iaa7)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa7ol","haven_labelled/vctrs_vctr/double","Other period current Disability Living Allowance (respondent) - bracket min valu","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,6
"wave11_core_selected","iaa7ou","haven_labelled/vctrs_vctr/double","Other period current Disability Living Allowance (respondent) - bracket max valu","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,6
"wave11_core_selected","iaa7oe","haven_labelled/vctrs_vctr/double","Other period current Disability Living Allowance (respondent) - bracket entry po","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","iaa7or","haven_labelled/vctrs_vctr/double","Other period current Disability Living Allowance (respondent) - bracket result (","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,4
"wave11_core_selected","iat8","haven_labelled/vctrs_vctr/double","Benefit block type-Current Ind Inj Ben (respondent)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Industrial injuries disablement benefit=1",7842,2
"wave11_core_selected","iap8","haven_labelled/vctrs_vctr/double","Current Ind Inj Ben (respondent): period code","Refused=-9 | Don't know=-8 | Not applicable=-1 | One week=1 | Two weeks=2 | Three weeks=3 | Four weeks=4 | Calendar month=5 | Two calendar months=7 | Eight times a year=8 | Nine times a year=9 | Ten times a year=10 | Three months/13 weeks=13 | Six months/26 weeks=26 | One year/12 months/52 weeks=52 | Less than one week=90 | One off/lump sum=95 | None of these=96",7842,6
"wave11_core_selected","iaa8","haven_labelled/vctrs_vctr/double","Current  Ind Inj Ben (respondent): amount received","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,17
"wave11_core_selected","iaa8wl","haven_labelled/vctrs_vctr/double","Wkly current Industrial Injuries Ben (respondent) - bracket min value (iaa8)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa8wu","haven_labelled/vctrs_vctr/double","Wkly current Industrial Injuries Ben (respondent) - bracket max value (iaa8)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa8we","haven_labelled/vctrs_vctr/double","Wkly current Industrial Injuries Ben (respondent) - bracket entry point (iaa8)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa8wr","haven_labelled/vctrs_vctr/double","Wkly current Industrial Injuries Ben (respondent) - bracket result (iaa8)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa8fl","haven_labelled/vctrs_vctr/double","Fnightly current Industrial Injuries Ben (respondent) - bracket min value (iaa8)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa8fu","haven_labelled/vctrs_vctr/double","Fnightly current Industrial Injuries Ben (respondent) - bracket max value (iaa8)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa8fe","haven_labelled/vctrs_vctr/double","Fnightly current Industrial Injuries Ben (respondent) - bracket entry point (iaa","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa8fr","haven_labelled/vctrs_vctr/double","Fnightly current Industrial Injuries Ben (respondent) - bracket result (iaa8)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa8ml","haven_labelled/vctrs_vctr/double","Mnthly current Industrial Injuries Ben (respondent) - bracket min value (iaa8)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa8mu","haven_labelled/vctrs_vctr/double","Mnthly current Industrial Injuries Ben (respondent) - bracket max value (iaa8)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa8me","haven_labelled/vctrs_vctr/double","Mnthly current Industrial Injuries Ben (respondent) - bracket entry point (iaa8)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa8mr","haven_labelled/vctrs_vctr/double","Mnthly current Industrial Injuries Ben (respondent) - bracket result (iaa8)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa8yl","haven_labelled/vctrs_vctr/double","Annual current Industrial Injuries Ben (respondent) - bracket min value (iaa8)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa8yu","haven_labelled/vctrs_vctr/double","Annual current Industrial Injuries Ben (respondent) - bracket max value (iaa8)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa8ye","haven_labelled/vctrs_vctr/double","Annual current Industrial Injuries Ben (respondent) - bracket entry point (iaa8)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa8yr","haven_labelled/vctrs_vctr/double","Annual current Industrial Injuries Ben (respondent) - bracket result (iaa8)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa8ol","haven_labelled/vctrs_vctr/double","Other period current Industrial Injuries Ben (respondent) - bracket min value (i","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,2
"wave11_core_selected","iaa8ou","haven_labelled/vctrs_vctr/double","Other period current Industrial Injuries Ben (respondent) - bracket max value (i","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,2
"wave11_core_selected","iaa8oe","haven_labelled/vctrs_vctr/double","Other period current Industrial Injuries Ben (respondent) - bracket entry point","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,2
"wave11_core_selected","iaa8or","haven_labelled/vctrs_vctr/double","Other period current Industrial Injuries Ben (respondent) - bracket result (iaa8","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,2
"wave11_core_selected","iat9","haven_labelled/vctrs_vctr/double","Benefit block type-Current War Pension (respondent)","Refused=-9 | Don't know=-8 | Not applicable=-1 | War disablement pension or war widow's pension or armed forces compensation sche=1",7842,2
"wave11_core_selected","iap9","haven_labelled/vctrs_vctr/double","Current War Pension (respondent): period code","Refused=-9 | Don't know=-8 | Not applicable=-1 | One week=1 | Two weeks=2 | Three weeks=3 | Four weeks=4 | Calendar month=5 | Two calendar months=7 | Eight times a year=8 | Nine times a year=9 | Ten times a year=10 | Three months/13 weeks=13 | Six months/26 weeks=26 | One year/12 months/52 weeks=52 | Less than one week=90 | One off/lump sum=95 | None of these=96",7842,5
"wave11_core_selected","iaa9","haven_labelled/vctrs_vctr/double","Current War Pension (respondent): amount received","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,12
"wave11_core_selected","iaa9wl","haven_labelled/vctrs_vctr/double","Wkly current War Pension (respondent) - bracket min value (iaa9)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa9wu","haven_labelled/vctrs_vctr/double","Wkly current War Pension (respondent) - bracket max value (iaa9)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa9we","haven_labelled/vctrs_vctr/double","Wkly current War Pension (respondent) - bracket entry point (iaa9)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa9wr","haven_labelled/vctrs_vctr/double","Wkly current War Pension (respondent) - bracket result (iaa9)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa9fl","haven_labelled/vctrs_vctr/double","Fnightly current War Pension (respondent) - bracket min value (iaa9)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa9fu","haven_labelled/vctrs_vctr/double","Fnightly current War Pension (respondent) - bracket max value (iaa9)","Refused=-9 | Don't know=-8 | Not applicable=-1",7842,1
"wave11_core_selected","iaa9fe","haven_labelled/vctrs_vctr/double","Fnightly current War Pension (respondent) - bracket entry point (iaa9)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
"wave11_core_selected","iaa9fr","haven_labelled/vctrs_vctr/double","Fnightly current War Pension (respondent) - bracket result (iaa9)","Refused=-9 | Don't know=-8 | Not applicable=-1 | Complete brackets response=1 | Dk to first bracket question asked (depends on entry point)=2 | Ref to first bracket questions asked (depends on entry point)=3 | Incomplete brackets - dk at last question. one of min/max set=8 | Incomplete brackets - ref at last question. one of min/max set=9",7842,1
